,Objective Value
752,856575.4664462708
753,770918.0703806668
754,737694.8301216026
755,698313.7280367538
756,618715.7464544352
757,632007.1229208722
758,741534.0615239906
759,865057.3682224347
760,1097138.1497772986
761,1375936.4646317905
762,1479608.3551063493
763,1607672.4250233874
764,1740054.0502106014
765,1468340.8635205051
766,1267652.3190042588
767,1214833.1434969779
768,1124897.8869569614
769,1093256.5227516382
770,1111163.6211940406
771,1121650.48482868
772,1224373.1446135421
773,1646859.471894623
774,2006677.1500842215
775,2148025.68847127
776,2040229.016319789
777,1888291.4170503623
778,1724523.7235703408
779,1673861.486018205
780,1630907.7411451775
781,1532878.9103452545
782,1468339.9238720888
783,1489885.946306982
784,1565601.3164860283
785,1717385.0762311441
786,1794736.1923272833
787,1762210.9695690454
788,1648393.307233302
789,1401379.45774913
790,1146475.5788271683
791,981106.815554311
792,934323.0463508556
793,911156.279803995
794,941981.1489446925
795,1013848.8215945895
796,1170637.8803420092
797,1527487.855969053
798,1803159.0522078823
799,1804605.6916315367
800,1622007.2557520533
801,1498328.9037760557
802,1421716.8158664757
803,1402743.1055874515
804,1312018.061676279
805,1322738.033009852
806,1343702.943611872
807,1460864.9665955107
808,1744891.1974977427
809,2022667.7060194996
810,2186125.515494018
811,2140282.0627439073
812,2032568.8537294513
813,1739259.644665645
814,1372680.0195358142
815,1195841.4805372993
816,1054366.40245564
817,963705.2087420948
818,923525.9399666736
819,945096.0056501871
820,1049809.5082951447
821,1331193.5125573406
822,1543173.3514288338
823,1538855.7366343732
824,1301945.8380486206
825,1071828.7727806307
826,919562.3240516902
827,909782.0578774457
828,806841.3749814108
829,761705.6925515964
830,775531.1956582929
831,834541.4081935607
832,970604.7605411885
833,1176883.45529547
834,1489934.7097806635
835,1616313.6207521802
836,1504233.8012552976
837,1333457.5376887158
838,1199366.8934057427
839,1101211.7240729185
840,995154.4569953772
841,939777.2905223005
842,943356.8958464824
843,970086.3842938434
844,989546.7603196024
845,1060760.307598834
846,1231158.7539644083
847,1315664.0276801146
848,1192662.7589767096
849,1081235.6371696824
850,1016775.9760047813
851,947088.6973065635
852,854927.0364834447
853,799430.2604115505
854,791566.4625906195
855,833759.3192374036
856,916436.8436279153
857,1117708.2125568227
858,1277048.1841133663
859,1246119.0713193244
860,1233358.419609584
861,1149757.1666840387
862,1008981.1706831245
863,839674.1502454943
864,720206.63972362
865,671986.7287162258
866,684710.0025268024
867,695695.899610257
868,704961.6995063876
869,702082.8560409815
870,767105.5840661708
871,812564.445949657
872,781983.4176423239
873,756826.0770503082
874,800484.5517969099
875,857618.8631597762
876,791352.3458226091
877,691507.9224234088
878,717483.2561215269
879,814163.2813953909
880,1088327.949923833
881,1319751.3202370997
882,1564942.4601261495
883,1628961.8851678006
884,1677138.579381622
885,1618935.765531525
886,1409263.5068645047
887,1295030.2670229399
888,1221194.531094432
889,1221765.2699408862
890,1293331.588657757
891,1345595.012630647
892,1510205.281012124
893,1968138.480461557
894,2251741.52873273
895,2208499.361812525
896,1983903.3317656957
897,1843162.4163371774
898,1720969.0567279032
899,1589642.0968771034
900,1487670.739485319
901,1472173.2161572129
902,1515479.1052880485
903,1606691.2761767344
904,1775175.1515346328
905,1975828.9733966724
906,2088145.5349943424
907,2073268.1930835906
908,2017722.5648855986
909,1751749.088860756
910,1388527.8876002743
911,1277195.9521584015
912,1227059.8846082897
913,1170878.8588798468
914,1190778.1153421574
915,1208368.2014767095
916,1298572.7900076641
917,1562708.4658642388
918,1713677.7754237
919,1677905.8996201833
920,1493919.2415830134
921,1096618.7909925606
922,978276.927176706
923,889782.7358391715
924,892869.4647802857
925,879364.792281828
926,1018307.7588179655
927,1034833.5496803754
