Time Step,Objective
3693,1568291.9446325058
3694,1455770.447387073
3695,1344676.4923355668
3696,1243818.0434376728
3697,1176331.1535733063
3698,1137169.350043321
3699,1133160.8055623644
3700,1119154.7618775833
3701,1091441.1741120683
3702,1134021.2424443902
3703,1145426.481858994
3704,1140314.010933433
3705,1122085.5893947096
3706,1120358.5653737
3707,1098212.4540622204
3708,1021294.3116783637
3709,936464.5777788364
3710,927768.4524535947
3711,931555.8393693744
3712,1116295.5771226096
3713,1383326.9327457382
3714,1558821.0107782232
3715,1570385.2560999454
3716,1522072.7568847856
3717,1491780.871903692
3718,1351146.6447813213
3719,1275009.2954343983
3720,1171713.1777681455
3721,1110129.853627675
3722,1104989.894476435
3723,1183023.2062579384
3724,1328926.4814051548
3725,1747931.4471735808
3726,2033324.4018167714
3727,2064306.6907012593
3728,1845492.8677656553
3729,1678581.5072121103
3730,1614062.806712326
3731,1502892.1234693478
3732,1442615.0436427172
3733,1401032.2008994014
3734,1391354.7657850133
3735,1400896.6299025645
3736,1602807.0804418642
3737,1788897.4035289986
3738,1884607.923889282
3739,1832594.151786444
3740,1700285.3788932047
3741,1547012.526949933
3742,1383858.1979721622
3743,1254024.1493744494
3744,1222677.285078645
3745,1210800.412694386
3746,1229285.4051365813
3747,1304013.4386831902
3748,1446848.4142395859
3749,1804826.6243809843
3750,1946238.4166866513
3751,1889823.0580515354
3752,1674789.224303107
3753,1526457.3375900541
3754,1429236.8338944248
3755,1308372.4170792939
3756,1270291.5133454727
3757,1232106.141896395
3758,1229942.1136864095
3759,1237190.6390328852
3760,1367178.8201126968
3761,1581564.32746651
3762,1846302.3856923154
3763,1956371.3201801754
3764,1900836.9085862823
3765,1776184.039162187
3766,1536084.2245368636
3767,1391826.2893851185
3768,1287978.9082619601
3769,1270218.0264841756
3770,1283775.1609308165
3771,1369109.1252061035
3772,1513143.906209095
3773,1852744.2115680727
3774,2028934.6420435016
3775,2020089.6313244796
3776,1844048.7177758135
3777,1797551.46025452
3778,1768121.102591992
3779,1685929.1173875984
3780,1576295.2172884403
3781,1486784.81819641
3782,1456571.6352051194
3783,1406428.2483568527
3784,1480694.526957734
3785,1650324.0283531616
3786,1853620.5226207161
3787,1895003.4209504905
3788,1802614.3333525714
3789,1748744.8903350967
3790,1554409.077896857
3791,1397987.4089683497
3792,1275845.8016885354
3793,1218219.806637127
3794,1218356.9612916752
3795,1226764.5195033122
3796,1170748.6668762905
3797,1109567.0967282704
3798,1119413.4019482536
3799,1077148.4444429995
3800,1017530.986033542
3801,920663.8953214638
3802,863464.2833120773
3803,849026.8844961713
3804,779234.7176852417
3805,754370.1699331672
3806,775280.0718019381
3807,834770.506243988
3808,947926.4201957878
3809,1067261.5499614857
3810,1163281.337130698
3811,1192601.7235066814
3812,1160446.1485570243
3813,1194499.9883040737
3814,1104560.987908406
3815,1022351.1698140051
3816,969383.6069968557
3817,983547.624707983
3818,989168.997126656
3819,1033461.8778407876
3820,1134805.612732326
3821,1365013.1960186793
3822,1477321.6792321638
3823,1366487.1304248343
3824,1186093.415379533
3825,1079897.904690631
3826,1072908.8102075509
3827,1029828.3748509614
3828,1019784.2068592894
3829,994757.0776306224
3830,980794.7870596318
3831,1026621.5879905605
3832,1128740.7825435486
3833,1276874.9363560083
3834,1439443.6524243916
3835,1531520.1465008182
3836,1484650.6670081248
3837,1454111.9161916259
3838,1316314.2421566127
3839,1247274.4459529375
3840,1154420.5260507432
3841,1099993.7347790562
3842,1076786.4543426745
3843,1087973.5490800766
3844,1070428.1940733471
3845,1146550.398427195
3846,1194242.2100409842
3847,1180051.1733902856
3848,1045734.3325543591
3849,922558.95606704
3850,901968.9161464345
3851,867121.3874152129
3852,819469.3480381405
3853,786559.1970590143
3854,812272.4593527132
3855,871908.101535531
3856,1017776.6055949033
3857,1229921.1878204232
3858,1398313.4713449576
3859,1442714.9455798396
3860,1390904.901604303
3861,1381039.3555056448
3862,1318907.005458013
3863,1204547.9118502466
3864,1118758.0427867947
3865,1078391.7887529675
3866,1073407.1135034927
3867,1082085.8138777795
3868,1074482.376695487
3869,1082515.5119626503
3870,1089215.9901055684
3871,1043819.6073972301
3872,923361.5816432829
3873,837321.0752222482
3874,869868.44615073
3875,903821.8793120027
3876,842467.3388720286
3877,771081.0121931067
3878,764174.2435515504
3879,833568.4841347999
3880,1035972.2143821304
3881,1345669.503881181
3882,1582800.080015264
3883,1699574.160293395
3884,1689931.0245725166
3885,1655260.0490472058
3886,1478581.6131443116
3887,1311756.1028616906
3888,1223475.7239201292
3889,1175404.1713538228
3890,1169130.4604602195
3891,1206201.3741880276
3892,1414567.8481886294
3893,1893716.5142978374
3894,2146308.0623931186
3895,2145180.503178346
3896,1956417.2984846847
3897,1831201.5356959144
3898,1752200.6870405972
3899,1672917.2616013915
3900,1645098.1130001652
3901,1571271.47441479
3902,1660287.0509614164
3903,1786762.6904069176
3904,1926724.3978822676
3905,2071528.5229992417
3906,2168893.067923618
3907,2173681.4398192386
3908,2049818.6623941073
3909,1929209.0710533229
3910,1682982.8545691494
3911,1526243.7901980628
3912,1437230.0089855099
3913,1420040.2914694108
3914,1429306.1238326016
3915,1505524.1047502344
3916,1650632.5734777297
3917,1960551.789546438
3918,2166210.9104733537
3919,2175896.764470597
3920,1970779.0190492352
3921,1785231.3331438168
3922,1664125.943819301
3923,1484593.7776365762
3924,1378612.7727858727
3925,1296669.5233899776
3926,1279883.6937504152
3927,1308483.4814110443
3928,1419988.0741041214
3929,1581601.916833433
3930,1776645.9621900902
3931,1853226.3238717525
3932,1769539.2833821753
3933,1628235.7595563137
3934,1400559.790428145
3935,1301541.9915459193
3936,1236992.2394476244
3937,1227014.039618608
3938,1270778.3075841027
3939,1357183.9334188746
3940,1505977.5322636827
3941,1868347.0942820502
3942,2053067.308542999
3943,2020297.0702283625
3944,1875827.8771699131
3945,1742845.8121668932
3946,1647020.0923977226
3947,1527088.7339019724
3948,1474597.8899598264
3949,1418078.9160950899
3950,1464724.67044542
3951,1506580.2738531341
3952,1631422.812126908
3953,1815114.4485966023
3954,1929536.7212600703
3955,1891316.7462890355
3956,1770909.2317591542
3957,1702723.4907426753
3958,1564058.0405433872
3959,1427569.076718305
3960,1346496.0735151535
3961,1331303.1313701025
3962,1332799.512042056
3963,1386594.699937723
3964,1505347.776833903
3965,1848215.61546108
3966,2052060.198434262
3967,2108300.5525555746
3968,2010746.0190398165
3969,1952672.1638281608
3970,1836799.5602388023
3971,1676409.1433460277
3972,1546355.903390599
3973,1422467.762770146
3974,1376042.9566419022
3975,1334306.2418968126
3976,1411578.6487818686
3977,1600293.752520952
3978,1785873.6292135573
3979,1860718.4336343177
3980,1777096.00597386
3981,1687520.3912996417
3982,1442897.60416623
3983,1350648.0739677702
3984,1307984.5904095655
3985,1275614.0816112286
3986,1288888.4496202837
3987,1329854.5342164268
3988,1446807.079534198
3989,1764833.6493002116
3990,1985368.107208245
3991,1976110.5082812086
3992,1858392.512913132
3993,1831679.2891910349
3994,1827972.4585604772
3995,1810330.1186013531
3996,1711854.69916013
3997,1476054.4992913008
3998,1312625.4401491983
3999,1261304.6781584914
4000,1345170.3673596133
4001,1533469.6002390974
4002,1755448.2090963712
4003,1920828.7060055265
4004,1901682.0684288244
4005,1759242.4899508494
4006,1612793.563500375
4007,1456456.2002653612
4008,1373017.5898653113
4009,1328582.458760027
4010,1299938.8714764765
4011,1261940.8745097164
4012,1244805.4844392654
4013,1303372.329413928
4014,1427675.1584893758
4015,1482133.7566895783
4016,1388481.137152336
4017,1300147.9612459566
4018,1197990.3854744153
4019,1079418.0137353933
4020,954114.4607572014
4021,835270.500690581
4022,790570.3550087739
4023,825278.9015303131
4024,971887.0254735606
4025,1140654.9579887548
4026,1273651.0771515353
4027,1286089.302359823
4028,1259773.0858963733
4029,1207204.5062788203
4030,1079080.5160015938
4031,912281.0966966446
4032,803835.2980647399
4033,745805.1233981145
4034,684589.9534108215
4035,653988.8133461066
4036,609743.9026316659
4037,629619.3715268447
4038,640270.3271778725
4039,605203.4257157901
4040,561874.1163616006
4041,527170.9244827323
4042,508145.56486695533
4043,484094.73561690346
4044,392211.87938901293
4045,310715.66200893273
4046,298946.0136936916
4047,325358.59338968666
4048,444099.91124570277
4049,732844.7409671745
4050,1024878.345837208
4051,1233484.044371245
4052,1232661.566133439
4053,1308589.5805589105
4054,1214660.4883664565
4055,1018530.2025358772
4056,948330.7304740743
4057,936776.7768448533
4058,935766.6509308509
4059,957493.37512624
4060,1075512.35777424
4061,1461281.1008006495
4062,1697067.9058960974
4063,1707055.890119892
4064,1642430.6906351119
4065,1496683.3225203075
4066,1377952.3562969442
4067,1240522.1274867035
4068,1139547.5130345628
4069,1186965.2799711253
4070,1273319.508258634
4071,1345973.6975503687
4072,1473294.0035036416
4073,1614915.8964261264
4074,1808475.7947908768
4075,1907033.1566908185
4076,1877460.3438581566
4077,1763920.2417809141
4078,1528845.2571211138
4079,1377659.1923425167
4080,1343321.9120671144
4081,1300988.3387867715
4082,1322962.5336085395
4083,1397765.3501380195
4084,1486590.6402766109
4085,1846648.5145947293
4086,2057088.8105708489
4087,1998604.2610145642
4088,1814521.7851766604
4089,1684977.696874872
4090,1725292.6620952934
4091,1779872.9484698637
4092,1758307.0079358108
4093,1691249.3796032243
4094,1700269.0912864285
4095,1709519.450220327
4096,1808983.589300182
4097,1980747.8010708904
4098,2089853.4119957853
4099,2109239.5224481905
4100,2019873.7270792397
4101,1904688.925616978
4102,1683612.8469852994
4103,1517650.6705089984
4104,1413281.7010286914
4105,1364507.2915615982
4106,1370738.7995486963
4107,1389491.8758421196
4108,1497395.004942325
4109,1830534.0414498914
4110,2081856.8184834016
4111,2149339.8925091587
4112,2050060.486187512
4113,1971020.2808995056
4114,1953188.537716045
4115,1773503.180777511
4116,1621803.6348430899
4117,1491137.8537830273
4118,1486006.7849104418
4119,1549242.47672849
4120,1681487.480630001
4121,1790514.1291847562
4122,1918305.0293595237
4123,1977818.9031833531
4124,1911869.3522731282
4125,1832320.3503588382
4126,1622025.9032934543
4127,1448047.5598208008
4128,1384687.8323809323
4129,1342195.4914955068
4130,1372992.4404951888
4131,1424417.1800637252
4132,1534071.111659535
4133,1897187.9543625105
4134,2116326.422826148
4135,2117679.173710962
4136,1993677.383296624
4137,1908603.3177692173
4138,1864519.978711003
4139,1737573.4528882883
4140,1665935.9787675529
4141,1620733.3838832034
4142,1616994.6625750116
4143,1618696.2535667908
4144,1716712.6884968486
4145,1906191.4548204136
4146,2041977.3258031192
4147,1974383.2735227644
4148,1934149.5517602987
4149,1775345.714527768
4150,1528628.8890877706
4151,1347614.1612637083
4152,1243974.0584055602
4153,1182648.4911093242
4154,1199644.1225455636
4155,1255699.9426966335
4156,1355206.790439617
4157,1673247.803005137
4158,1771463.7817009315
4159,1652922.906385472
4160,1443456.5856097764
4161,1321598.8852400382
4162,1235643.4569604788
4163,1249924.022618914
4164,1165438.1983153112
4165,1126237.9112234483
4166,1086654.5463879604
4167,1119722.3695693717
4168,1236838.38421971
4169,1350089.8008274736
4170,1493922.5370987845
4171,1463374.3589625186
4172,1393120.3362843571
4173,1402876.2378927572
4174,1368190.6641917124
4175,1282335.1736542878
4176,1209923.802399025
4177,1157079.5609125912
4178,1131849.3259762812
4179,1121571.4387395855
4180,1116228.0851808696
4181,1199924.7236168508
4182,1324250.680481135
4183,1357362.698829502
4184,1302732.7631648984
4185,1172113.4338925206
4186,1074056.4686029481
4187,932791.4063111888
4188,847653.7057598728
4189,758877.3559469259
4190,753876.5594852127
4191,790892.0329477275
4192,951231.7167755594
4193,1181542.9864011996
4194,1439608.8879811438
4195,1566386.2109568065
4196,1546825.329436333
4197,1534973.278127057
4198,1376118.861072816
4199,1203432.6321513082
4200,1098368.5523532892
4201,1017469.2077584576
4202,997696.7239417811
4203,988317.5458317256
4204,994268.4735549227
4205,1005972.5538065373
4206,1016428.6833962756
4207,1007680.3876259255
4208,917318.7764709729
4209,737364.8376877903
4210,725020.897291674
4211,751978.7180029067
4212,730093.7569527345
4213,684066.9951590048
4214,705714.4504837038
4215,763717.990755892
4216,883785.9573269404
4217,1046407.3946425213
4218,1247558.2943887024
4219,1403859.0940049328
4220,1451579.1517079743
4221,1611118.6132134637
4222,1519269.452334586
4223,1328226.2890527942
4224,1238065.6840298392
4225,1211522.0156141105
4226,1207341.4366097066
4227,1252171.8890967488
4228,1365187.6355458556
4229,1748886.1890202886
4230,1974810.4847727981
4231,1948160.7144221684
4232,1788599.0389051815
4233,1646920.2808329952
4234,1556823.7482793245
4235,1434709.1962411494
4236,1390529.7282792984
4237,1363040.3426231218
4238,1357434.2984093581
4239,1327284.8749344654
4240,1444785.4235673673
4241,1627722.1189740417
4242,1877220.4088480922
4243,1976809.7902418682
4244,1987123.1715727823
4245,1956491.2120425215
4246,1707721.6240249346
4247,1541791.1037737252
4248,1443686.2500657137
4249,1340179.6508039383
4250,1382805.1139299236
4251,1414806.3003257727
4252,1520664.8501698477
4253,1902395.0106692365
4254,2061416.6528083386
4255,1985343.0713851964
4256,1802138.3127942393
4257,1677993.0045415817
4258,1546113.979188447
4259,1432049.8240984993
4260,1340095.7679707555
4261,1226767.988093877
4262,1221303.9882195748
4263,1265863.462837017
4264,1412417.8035655667
4265,1638010.9282067674
4266,1916060.9416538118
4267,2047139.4364011774
4268,2015060.3362530612
4269,1932580.9198252659
4270,1723429.688941822
4271,1560027.673260747
4272,1479029.436982767
4273,1466321.981131009
4274,1432491.6447212785
4275,1449243.2630800465
4276,1553734.4359438648
4277,1869327.520556726
4278,2077152.3873877795
4279,2069818.9609278375
4280,1916677.4005470958
4281,1823363.4545303967
4282,1835839.3096117864
4283,1721156.2880733889
4284,1640710.938745724
4285,1572472.7712007738
4286,1536009.2262286164
4287,1553125.3260992907
4288,1700174.4609262077
4289,1914051.8770959838
4290,2129521.494458983
4291,2157674.8913430185
4292,2110393.614730003
4293,1967661.2945908892
4294,1761092.0176490415
4295,1566954.6096488726
4296,1437462.2201844351
4297,1375060.7832770264
4298,1367447.3920042422
4299,1435044.610368542
4300,1553071.7775411683
4301,1922299.4329847624
4302,2154968.0665398887
4303,2106273.058560886
4304,1943560.3523685138
4305,1758938.0454129295
4306,1662115.803460076
4307,1527224.5768628123
4308,1492879.3886795205
4309,1431625.4505350012
4310,1460316.5036111244
4311,1544623.0071564568
4312,1669676.9825527347
4313,1874434.7318033301
4314,2042139.7930251157
4315,1936945.589143841
4316,1812717.2553327375
4317,1791735.4199743436
4318,1763800.1748073415
4319,1637427.0508185534
4320,1514051.1577627982
