,Objective Value
948,1053193.0416106018
949,999986.6265692665
950,1012811.8770978343
951,1072197.338094204
952,1296830.0640117067
953,1611574.1547210547
954,1845830.0510346012
955,1911768.1622825335
956,1901670.519958711
957,1701148.2834462107
958,1390871.66771289
959,1245997.296399447
960,1111651.9763198257
961,1059800.929558527
962,1092718.967230765
963,1123020.085079154
964,1262845.7295683548
965,1561196.344329662
966,1782337.0615788577
967,1703819.9641817564
968,1507398.5001424756
969,1311325.3634904723
970,1151674.7862468252
971,997470.1815872586
972,917387.194758557
973,834532.1088617451
974,859856.9585462835
975,936654.8249288427
976,1165601.9695884946
977,1489142.6731347346
978,1763542.5688978282
979,1813862.551084723
980,1771618.890917448
981,1498692.9881767414
982,1301538.2537267958
983,1199280.941145447
984,1175595.3736165941
985,1174816.3884897055
986,1203068.7794458754
987,1253412.6831216589
988,1403463.1096849416
989,1798511.447562617
990,2062489.9120683381
991,2014222.0445645868
992,1797272.8952896725
993,1539326.6362540503
994,1381821.3106662717
995,1273250.3477092218
996,1170102.774097788
997,1088497.5221999113
998,1040773.0263105949
999,1019472.2835333723
1000,1132948.8896148321
1001,1287409.4971822465
1002,1441933.348648844
1003,1521138.5103187417
1004,1510570.7080985047
1005,1404258.7447785023
1006,1270184.016475794
1007,1223671.842027814
1008,1162790.9657222545
1009,1123554.5296286438
1010,1148383.8886188513
1011,1150935.6459310348
1012,1160861.3298742701
1013,1226446.8172762506
1014,1395254.301977137
1015,1456957.1375815733
1016,1314812.5696198896
1017,1161992.4379572934
1018,1038500.0666737953
1019,945445.7375911297
1020,884266.7414339007
1021,821521.0041981236
1022,803318.4261087887
1023,899827.8876163232
1024,1114641.3734568737
1025,1364226.6392609735
1026,1569663.9006127056
1027,1582249.9710459453
1028,1618072.3827317494
1029,1594122.146889125
1030,1392080.6285693154
1031,1224581.239727743
1032,1142575.3766775848
1033,1085521.200695397
1034,1056400.2062777902
1035,1063550.0301613915
1036,1037092.4775827532
1037,993423.4114394085
1038,1034378.4254927606
1039,1012493.8557249426
1040,889352.4241918676
1041,812699.6112033635
1042,772460.6443403428
1043,718052.7712305537
1044,628440.7871000537
1045,633308.5620356532
1046,675916.4115697792
1047,787952.0407375405
1048,1027160.3697794857
1049,1313894.8882097334
1050,1530688.3746419456
1051,1568276.1699492873
1052,1600899.8026815176
1053,1592698.2850852164
1054,1368057.4554920313
1055,1184813.7011167272
1056,1070756.1193127427
1057,1033889.0923610233
1058,1043693.6472059573
1059,1114993.1251521278
1060,1248987.0255797275
1061,1636130.8385520359
1062,1837824.910175989
1063,1854552.2407713565
1064,1612868.393931537
1065,1441111.6040129128
1066,1211908.9907957874
1067,1039925.5330734358
1068,885824.3325565013
1069,797406.450602283
1070,806256.6820610245
